vote_id,law_id,law_title,vote_title,vote_date,period,bloc,status,n_yes,n_no,n_absent_unexcused,n_absent_excused,n_abstain,n_members,n_present,n_cast,bloc_majority,n_agree_within_bloc,pct_agree_within_bloc,bloc_majority_yn,pct_agree_within_bloc_yn,coalition_majority,pct_agree_within_coalition,follows_coalition
57fe5a3fcf4412167a4ae9d1,568f6eb412bdaa5ee3795fe2,Projet de loi N°68/2015 relatif au code de l'investissement,Amendement du gouvernement relatif à l'article 10,2016-09-16,P1_2015-02..2018-09,Front Populaire,opposition,5,0,10,0,0,15,5,5,yes,5,1,yes,1,yes,1,TRUE
57fe5a3fcf4412167a4ae9d1,568f6eb412bdaa5ee3795fe2,Projet de loi N°68/2015 relatif au code de l'investissement,Amendement du gouvernement relatif à l'article 10,2016-09-16,P1_2015-02..2018-09,Horra,non_coalition,16,0,6,3,0,25,16,16,yes,16,1,yes,1,yes,1,TRUE
57fe5a3fcf4412167a4ae9d1,568f6eb412bdaa5ee3795fe2,Projet de loi N°68/2015 relatif au code de l'investissement,Amendement du gouvernement relatif à l'article 10,2016-09-16,P1_2015-02..2018-09,Nahda,coalition,31,0,23,14,0,68,31,31,yes,31,1,yes,1,yes,1,TRUE
57fe5a3fcf4412167a4ae9d1,568f6eb412bdaa5ee3795fe2,Projet de loi N°68/2015 relatif au code de l'investissement,Amendement du gouvernement relatif à l'article 10,2016-09-16,P1_2015-02..2018-09,Nidaa Tounes,coalition,24,0,37,6,0,67,24,24,yes,24,1,yes,1,yes,1,TRUE
57fe5a3fcf4412167a4ae9d1,568f6eb412bdaa5ee3795fe2,Projet de loi N°68/2015 relatif au code de l'investissement,Amendement du gouvernement relatif à l'article 10,2016-09-16,P1_2015-02..2018-09,Social-Démocrate,opposition,0,0,1,1,0,2,0,0,NA,0,NA,NA,NA,yes,1,NA
57fe5a3fcf4412167a4ae9d1,568f6eb412bdaa5ee3795fe2,Projet de loi N°68/2015 relatif au code de l'investissement,Amendement du gouvernement relatif à l'article 10,2016-09-16,P1_2015-02..2018-09,Union Patriotique Libre,coalition,7,0,4,0,0,11,7,7,yes,7,1,yes,1,yes,1,TRUE
57fe5c5dcf4412167a4ae9d2,568f6eb412bdaa5ee3795fe2,Projet de loi N°68/2015 relatif au code de l'investissement,Amendement du gouvernement relatif à l'article 4,2016-09-16,P1_2015-02..2018-09,Afek Tounes,coalition,6,0,3,0,0,9,6,6,yes,6,1,yes,1,yes,0.9880952380952381,TRUE
57fe5c5dcf4412167a4ae9d2,568f6eb412bdaa5ee3795fe2,Projet de loi N°68/2015 relatif au code de l'investissement,Amendement du gouvernement relatif à l'article 4,2016-09-16,P1_2015-02..2018-09,Aucun bloc,independent,10,0,5,2,3,20,13,10,yes,10,0.7692307692307693,yes,1,yes,0.9880952380952381,TRUE
57fe5c5dcf4412167a4ae9d2,568f6eb412bdaa5ee3795fe2,Projet de loi N°68/2015 relatif au code de l'investissement,Amendement du gouvernement relatif à l'article 4,2016-09-16,P1_2015-02..2018-09,Front Populaire,opposition,7,0,8,0,0,15,7,7,yes,7,1,yes,1,yes,0.9880952380952381,TRUE
57fe5c5dcf4412167a4ae9d2,568f6eb412bdaa5ee3795fe2,Projet de loi N°68/2015 relatif au code de l'investissement,Amendement du gouvernement relatif à l'article 4,2016-09-16,P1_2015-02..2018-09,Horra,non_coalition,17,0,5,3,0,25,17,17,yes,17,1,yes,1,yes,0.9880952380952381,TRUE
57fe5c5dcf4412167a4ae9d2,568f6eb412bdaa5ee3795fe2,Projet de loi N°68/2015 relatif au code de l'investissement,Amendement du gouvernement relatif à l'article 4,2016-09-16,P1_2015-02..2018-09,Nahda,coalition,37,0,17,14,0,68,37,37,yes,37,1,yes,1,yes,0.9880952380952381,TRUE
57fe5c5dcf4412167a4ae9d2,568f6eb412bdaa5ee3795fe2,Projet de loi N°68/2015 relatif au code de l'investissement,Amendement du gouvernement relatif à l'article 4,2016-09-16,P1_2015-02..2018-09,Nidaa Tounes,coalition,33,0,28,6,0,67,33,33,yes,33,1,yes,1,yes,0.9880952380952381,TRUE
57fe5c5dcf4412167a4ae9d2,568f6eb412bdaa5ee3795fe2,Projet de loi N°68/2015 relatif au code de l'investissement,Amendement du gouvernement relatif à l'article 4,2016-09-16,P1_2015-02..2018-09,Social-Démocrate,opposition,0,0,1,1,0,2,0,0,NA,0,NA,NA,NA,yes,0.9880952380952381,NA
57fe5c5dcf4412167a4ae9d2,568f6eb412bdaa5ee3795fe2,Projet de loi N°68/2015 relatif au code de l'investissement,Amendement du gouvernement relatif à l'article 4,2016-09-16,P1_2015-02..2018-09,Union Patriotique Libre,coalition,7,1,3,0,0,11,8,8,yes,7,0.875,yes,0.875,yes,0.9880952380952381,TRUE
57fe5d5dcf4412167a4ae9da,568f6eb412bdaa5ee3795fe2,Projet de loi N°68/2015 relatif au code de l'investissement,Article 4 amendé,2016-09-16,P1_2015-02..2018-09,Afek Tounes,coalition,6,0,3,0,0,9,6,6,yes,6,1,yes,1,yes,1,TRUE
57fe5d5dcf4412167a4ae9da,568f6eb412bdaa5ee3795fe2,Projet de loi N°68/2015 relatif au code de l'investissement,Article 4 amendé,2016-09-16,P1_2015-02..2018-09,Aucun bloc,independent,10,0,5,2,3,20,13,10,yes,10,0.7692307692307693,yes,1,yes,1,TRUE
57fe5d5dcf4412167a4ae9da,568f6eb412bdaa5ee3795fe2,Projet de loi N°68/2015 relatif au code de l'investissement,Article 4 amendé,2016-09-16,P1_2015-02..2018-09,Front Populaire,opposition,10,0,5,0,0,15,10,10,yes,10,1,yes,1,yes,1,TRUE
57fe5d5dcf4412167a4ae9da,568f6eb412bdaa5ee3795fe2,Projet de loi N°68/2015 relatif au code de l'investissement,Article 4 amendé,2016-09-16,P1_2015-02..2018-09,Horra,non_coalition,16,0,5,3,1,25,17,16,yes,16,0.9411764705882353,yes,1,yes,1,TRUE
57fe5d5dcf4412167a4ae9da,568f6eb412bdaa5ee3795fe2,Projet de loi N°68/2015 relatif au code de l'investissement,Article 4 amendé,2016-09-16,P1_2015-02..2018-09,Nahda,coalition,38,0,16,14,0,68,38,38,yes,38,1,yes,1,yes,1,TRUE
57fe5d5dcf4412167a4ae9da,568f6eb412bdaa5ee3795fe2,Projet de loi N°68/2015 relatif au code de l'investissement,Article 4 amendé,2016-09-16,P1_2015-02..2018-09,Nidaa Tounes,coalition,35,0,26,6,0,67,35,35,yes,35,1,yes,1,yes,1,TRUE
57fe5d5dcf4412167a4ae9da,568f6eb412bdaa5ee3795fe2,Projet de loi N°68/2015 relatif au code de l'investissement,Article 4 amendé,2016-09-16,P1_2015-02..2018-09,Social-Démocrate,opposition,0,0,1,1,0,2,0,0,NA,0,NA,NA,NA,yes,1,NA
57fe5d5dcf4412167a4ae9da,568f6eb412bdaa5ee3795fe2,Projet de loi N°68/2015 relatif au code de l'investissement,Article 4 amendé,2016-09-16,P1_2015-02..2018-09,Union Patriotique Libre,coalition,7,0,4,0,0,11,7,7,yes,7,1,yes,1,yes,1,TRUE
57fe60e6cf4412167a4ae9e2,568f6eb412bdaa5ee3795fe2,Projet de loi N°68/2015 relatif au code de l'investissement,Amendement du gouvernement relatif à l'article 5,2016-09-16,P1_2015-02..2018-09,Afek Tounes,coalition,6,0,3,0,0,9,6,6,yes,6,1,yes,1,yes,0.9770114942528736,TRUE
57fe60e6cf4412167a4ae9e2,568f6eb412bdaa5ee3795fe2,Projet de loi N°68/2015 relatif au code de l'investissement,Amendement du gouvernement relatif à l'article 5,2016-09-16,P1_2015-02..2018-09,Aucun bloc,independent,13,0,5,2,0,20,13,13,yes,13,1,yes,1,yes,0.9770114942528736,TRUE
57fe60e6cf4412167a4ae9e2,568f6eb412bdaa5ee3795fe2,Projet de loi N°68/2015 relatif au code de l'investissement,Amendement du gouvernement relatif à l'article 5,2016-09-16,P1_2015-02..2018-09,Front Populaire,opposition,1,0,7,0,7,15,8,1,abstain,7,0.875,yes,1,yes,0.9770114942528736,FALSE
57fe60e6cf4412167a4ae9e2,568f6eb412bdaa5ee3795fe2,Projet de loi N°68/2015 relatif au code de l'investissement,Amendement du gouvernement relatif à l'article 5,2016-09-16,P1_2015-02..2018-09,Horra,non_coalition,16,0,6,3,0,25,16,16,yes,16,1,yes,1,yes,0.9770114942528736,TRUE
57fe60e6cf4412167a4ae9e2,568f6eb412bdaa5ee3795fe2,Projet de loi N°68/2015 relatif au code de l'investissement,Amendement du gouvernement relatif à l'article 5,2016-09-16,P1_2015-02..2018-09,Nahda,coalition,38,0,16,14,0,68,38,38,yes,38,1,yes,1,yes,0.9770114942528736,TRUE
57fe60e6cf4412167a4ae9e2,568f6eb412bdaa5ee3795fe2,Projet de loi N°68/2015 relatif au code de l'investissement,Amendement du gouvernement relatif à l'article 5,2016-09-16,P1_2015-02..2018-09,Nidaa Tounes,coalition,34,1,26,6,0,67,35,35,yes,34,0.9714285714285714,yes,0.9714285714285714,yes,0.9770114942528736,TRUE
57fe60e6cf4412167a4ae9e2,568f6eb412bdaa5ee3795fe2,Projet de loi N°68/2015 relatif au code de l'investissement,Amendement du gouvernement relatif à l'article 5,2016-09-16,P1_2015-02..2018-09,Social-Démocrate,opposition,0,0,1,1,0,2,0,0,NA,0,NA,NA,NA,yes,0.9770114942528736,NA
57fe60e6cf4412167a4ae9e2,568f6eb412bdaa5ee3795fe2,Projet de loi N°68/2015 relatif au code de l'investissement,Amendement du gouvernement relatif à l'article 5,2016-09-16,P1_2015-02..2018-09,Union Patriotique Libre,coalition,7,1,3,0,0,11,8,8,yes,7,0.875,yes,0.875,yes,0.9770114942528736,TRUE
57fe62e9cf4412167a4ae9eb,568f6eb412bdaa5ee3795fe2,Projet de loi N°68/2015 relatif au code de l'investissement,Article 5 amendé,2016-09-16,P1_2015-02..2018-09,Afek Tounes,coalition,6,0,3,0,0,9,6,6,yes,6,1,yes,1,yes,1,TRUE
57fe62e9cf4412167a4ae9eb,568f6eb412bdaa5ee3795fe2,Projet de loi N°68/2015 relatif au code de l'investissement,Article 5 amendé,2016-09-16,P1_2015-02..2018-09,Aucun bloc,independent,10,0,5,2,3,20,13,10,yes,10,0.7692307692307693,yes,1,yes,1,TRUE
57fe62e9cf4412167a4ae9eb,568f6eb412bdaa5ee3795fe2,Projet de loi N°68/2015 relatif au code de l'investissement,Article 5 amendé,2016-09-16,P1_2015-02..2018-09,Front Populaire,opposition,3,0,5,0,7,15,10,3,abstain,7,0.7,yes,1,yes,1,FALSE
57fe62e9cf4412167a4ae9eb,568f6eb412bdaa5ee3795fe2,Projet de loi N°68/2015 relatif au code de l'investissement,Article 5 amendé,2016-09-16,P1_2015-02..2018-09,Horra,non_coalition,17,0,5,3,0,25,17,17,yes,17,1,yes,1,yes,1,TRUE
57fe62e9cf4412167a4ae9eb,568f6eb412bdaa5ee3795fe2,Projet de loi N°68/2015 relatif au code de l'investissement,Article 5 amendé,2016-09-16,P1_2015-02..2018-09,Nahda,coalition,38,0,16,14,0,68,38,38,yes,38,1,yes,1,yes,1,TRUE
57fe62e9cf4412167a4ae9eb,568f6eb412bdaa5ee3795fe2,Projet de loi N°68/2015 relatif au code de l'investissement,Article 5 amendé,2016-09-16,P1_2015-02..2018-09,Nidaa Tounes,coalition,36,0,25,6,0,67,36,36,yes,36,1,yes,1,yes,1,TRUE
57fe62e9cf4412167a4ae9eb,568f6eb412bdaa5ee3795fe2,Projet de loi N°68/2015 relatif au code de l'investissement,Article 5 amendé,2016-09-16,P1_2015-02..2018-09,Social-Démocrate,opposition,0,0,1,1,0,2,0,0,NA,0,NA,NA,NA,yes,1,NA
57fe62e9cf4412167a4ae9eb,568f6eb412bdaa5ee3795fe2,Projet de loi N°68/2015 relatif au code de l'investissement,Article 5 amendé,2016-09-16,P1_2015-02..2018-09,Union Patriotique Libre,coalition,8,0,3,0,0,11,8,8,yes,8,1,yes,1,yes,1,TRUE
57fe6c44cf4412167a4ae9f9,568f6eb412bdaa5ee3795fe2,Projet de loi N°68/2015 relatif au code de l'investissement,Article 10 amendé,2016-09-16,P1_2015-02..2018-09,Afek Tounes,coalition,6,0,3,0,0,9,6,6,yes,6,1,yes,1,yes,1,TRUE
57fe6c44cf4412167a4ae9f9,568f6eb412bdaa5ee3795fe2,Projet de loi N°68/2015 relatif au code de l'investissement,Article 10 amendé,2016-09-16,P1_2015-02..2018-09,Aucun bloc,independent,4,0,10,2,4,20,8,4,NA,4,0.5,yes,1,yes,1,NA
57fe6c44cf4412167a4ae9f9,568f6eb412bdaa5ee3795fe2,Projet de loi N°68/2015 relatif au code de l'investissement,Article 10 amendé,2016-09-16,P1_2015-02..2018-09,Front Populaire,opposition,4,0,10,0,1,15,5,4,yes,4,0.8,yes,1,yes,1,TRUE
57fe6c44cf4412167a4ae9f9,568f6eb412bdaa5ee3795fe2,Projet de loi N°68/2015 relatif au code de l'investissement,Article 10 amendé,2016-09-16,P1_2015-02..2018-09,Horra,non_coalition,16,0,6,3,0,25,16,16,yes,16,1,yes,1,yes,1,TRUE
57fe6c44cf4412167a4ae9f9,568f6eb412bdaa5ee3795fe2,Projet de loi N°68/2015 relatif au code de l'investissement,Article 10 amendé,2016-09-16,P1_2015-02..2018-09,Nahda,coalition,30,0,24,14,0,68,30,30,yes,30,1,yes,1,yes,1,TRUE
57fe6c44cf4412167a4ae9f9,568f6eb412bdaa5ee3795fe2,Projet de loi N°68/2015 relatif au code de l'investissement,Article 10 amendé,2016-09-16,P1_2015-02..2018-09,Nidaa Tounes,coalition,24,0,37,6,0,67,24,24,yes,24,1,yes,1,yes,1,TRUE
57fe6c44cf4412167a4ae9f9,568f6eb412bdaa5ee3795fe2,Projet de loi N°68/2015 relatif au code de l'investissement,Article 10 amendé,2016-09-16,P1_2015-02..2018-09,Social-Démocrate,opposition,0,0,1,1,0,2,0,0,NA,0,NA,NA,NA,yes,1,NA
57fe6c44cf4412167a4ae9f9,568f6eb412bdaa5ee3795fe2,Projet de loi N°68/2015 relatif au code de l'investissement,Article 10 amendé,2016-09-16,P1_2015-02..2018-09,Union Patriotique Libre,coalition,5,0,6,0,0,11,5,5,yes,5,1,yes,1,yes,1,TRUE
57fe6c46cf4412167a4ae9fa,568f6eb412bdaa5ee3795fe2,Projet de loi N°68/2015 relatif au code de l'investissement,Amendement N°1 relatif à l'article 11,2016-09-16,P1_2015-02..2018-09,Afek Tounes,coalition,1,5,3,0,0,9,6,6,no,5,0.8333333333333334,no,0.8333333333333334,no,0.9142857142857143,TRUE
57fe6c46cf4412167a4ae9fa,568f6eb412bdaa5ee3795fe2,Projet de loi N°68/2015 relatif au code de l'investissement,Amendement N°1 relatif à l'article 11,2016-09-16,P1_2015-02..2018-09,Aucun bloc,independent,5,2,11,2,0,20,7,7,yes,5,0.7142857142857143,yes,0.7142857142857143,no,0.9142857142857143,FALSE
57fe6c46cf4412167a4ae9fa,568f6eb412bdaa5ee3795fe2,Projet de loi N°68/2015 relatif au code de l'investissement,Amendement N°1 relatif à l'article 11,2016-09-16,P1_2015-02..2018-09,Front Populaire,opposition,4,0,10,0,1,15,5,4,yes,4,0.8,yes,1,no,0.9142857142857143,FALSE
57fe6c46cf4412167a4ae9fa,568f6eb412bdaa5ee3795fe2,Projet de loi N°68/2015 relatif au code de l'investissement,Amendement N°1 relatif à l'article 11,2016-09-16,P1_2015-02..2018-09,Horra,non_coalition,0,16,6,3,0,25,16,16,no,16,1,no,1,no,0.9142857142857143,TRUE
57fe6c46cf4412167a4ae9fa,568f6eb412bdaa5ee3795fe2,Projet de loi N°68/2015 relatif au code de l'investissement,Amendement N°1 relatif à l'article 11,2016-09-16,P1_2015-02..2018-09,Nahda,coalition,2,29,22,14,1,68,32,31,no,29,0.90625,no,0.9354838709677419,no,0.9142857142857143,TRUE
57fe6c46cf4412167a4ae9fa,568f6eb412bdaa5ee3795fe2,Projet de loi N°68/2015 relatif au code de l'investissement,Amendement N°1 relatif à l'article 11,2016-09-16,P1_2015-02..2018-09,Nidaa Tounes,coalition,1,25,35,6,0,67,26,26,no,25,0.9615384615384616,no,0.9615384615384616,no,0.9142857142857143,TRUE
57fe6c46cf4412167a4ae9fa,568f6eb412bdaa5ee3795fe2,Projet de loi N°68/2015 relatif au code de l'investissement,Amendement N°1 relatif à l'article 11,2016-09-16,P1_2015-02..2018-09,Social-Démocrate,opposition,0,0,1,1,0,2,0,0,NA,0,NA,NA,NA,no,0.9142857142857143,NA
57fe6c46cf4412167a4ae9fa,568f6eb412bdaa5ee3795fe2,Projet de loi N°68/2015 relatif au code de l'investissement,Amendement N°1 relatif à l'article 11,2016-09-16,P1_2015-02..2018-09,Union Patriotique Libre,coalition,1,5,5,0,0,11,6,6,no,5,0.8333333333333334,no,0.8333333333333334,no,0.9142857142857143,TRUE
57fe7144cf4412167a4ae9fb,568f6eb412bdaa5ee3795fe2,Projet de loi N°68/2015 relatif au code de l'investissement,Amendement relatif à l'article 6,2016-09-16,P1_2015-02..2018-09,Afek Tounes,coalition,0,2,6,0,1,9,3,2,no,2,0.6666666666666666,no,1,no,0.782051282051282,TRUE
57fe7144cf4412167a4ae9fb,568f6eb412bdaa5ee3795fe2,Projet de loi N°68/2015 relatif au code de l'investissement,Amendement relatif à l'article 6,2016-09-16,P1_2015-02..2018-09,Aucun bloc,independent,7,3,7,2,1,20,11,10,yes,7,0.6363636363636364,yes,0.7,no,0.782051282051282,FALSE
57fe7144cf4412167a4ae9fb,568f6eb412bdaa5ee3795fe2,Projet de loi N°68/2015 relatif au code de l'investissement,Amendement relatif à l'article 6,2016-09-16,P1_2015-02..2018-09,Front Populaire,opposition,2,0,7,0,6,15,8,2,abstain,6,0.75,yes,1,no,0.782051282051282,FALSE
57fe7144cf4412167a4ae9fb,568f6eb412bdaa5ee3795fe2,Projet de loi N°68/2015 relatif au code de l'investissement,Amendement relatif à l'article 6,2016-09-16,P1_2015-02..2018-09,Horra,non_coalition,2,15,5,3,0,25,17,17,no,15,0.8823529411764706,no,0.8823529411764706,no,0.782051282051282,TRUE
57fe7144cf4412167a4ae9fb,568f6eb412bdaa5ee3795fe2,Projet de loi N°68/2015 relatif au code de l'investissement,Amendement relatif à l'article 6,2016-09-16,P1_2015-02..2018-09,Nahda,coalition,3,29,19,14,3,68,35,32,no,29,0.8285714285714286,no,0.90625,no,0.782051282051282,TRUE
57fe7144cf4412167a4ae9fb,568f6eb412bdaa5ee3795fe2,Projet de loi N°68/2015 relatif au code de l'investissement,Amendement relatif à l'article 6,2016-09-16,P1_2015-02..2018-09,Nidaa Tounes,coalition,2,29,27,6,3,67,34,31,no,29,0.8529411764705882,no,0.9354838709677419,no,0.782051282051282,TRUE
57fe7144cf4412167a4ae9fb,568f6eb412bdaa5ee3795fe2,Projet de loi N°68/2015 relatif au code de l'investissement,Amendement relatif à l'article 6,2016-09-16,P1_2015-02..2018-09,Social-Démocrate,opposition,0,0,1,1,0,2,0,0,NA,0,NA,NA,NA,no,0.782051282051282,NA
57fe7144cf4412167a4ae9fb,568f6eb412bdaa5ee3795fe2,Projet de loi N°68/2015 relatif au code de l'investissement,Amendement relatif à l'article 6,2016-09-16,P1_2015-02..2018-09,Union Patriotique Libre,coalition,5,1,5,0,0,11,6,6,yes,5,0.8333333333333334,yes,0.8333333333333334,no,0.782051282051282,FALSE
57fe7683cf4412167a4aea00,568f6eb412bdaa5ee3795fe2,Projet de loi N°68/2015 relatif au code de l'investissement,Amendement du gouvernement relatif à l'article 8,2016-09-16,P1_2015-02..2018-09,Afek Tounes,coalition,6,0,3,0,0,9,6,6,yes,6,1,yes,1,yes,1,TRUE
57fe7683cf4412167a4aea00,568f6eb412bdaa5ee3795fe2,Projet de loi N°68/2015 relatif au code de l'investissement,Amendement du gouvernement relatif à l'article 8,2016-09-16,P1_2015-02..2018-09,Aucun bloc,independent,7,0,8,2,3,20,10,7,yes,7,0.7,yes,1,yes,1,TRUE
57fe7683cf4412167a4aea00,568f6eb412bdaa5ee3795fe2,Projet de loi N°68/2015 relatif au code de l'investissement,Amendement du gouvernement relatif à l'article 8,2016-09-16,P1_2015-02..2018-09,Front Populaire,opposition,2,0,12,0,1,15,3,2,yes,2,0.6666666666666666,yes,1,yes,1,TRUE
57fe7683cf4412167a4aea00,568f6eb412bdaa5ee3795fe2,Projet de loi N°68/2015 relatif au code de l'investissement,Amendement du gouvernement relatif à l'article 8,2016-09-16,P1_2015-02..2018-09,Horra,non_coalition,15,0,7,3,0,25,15,15,yes,15,1,yes,1,yes,1,TRUE
57fe7683cf4412167a4aea00,568f6eb412bdaa5ee3795fe2,Projet de loi N°68/2015 relatif au code de l'investissement,Amendement du gouvernement relatif à l'article 8,2016-09-16,P1_2015-02..2018-09,Nahda,coalition,37,0,17,14,0,68,37,37,yes,37,1,yes,1,yes,1,TRUE
57fe7683cf4412167a4aea00,568f6eb412bdaa5ee3795fe2,Projet de loi N°68/2015 relatif au code de l'investissement,Amendement du gouvernement relatif à l'article 8,2016-09-16,P1_2015-02..2018-09,Nidaa Tounes,coalition,25,0,36,6,0,67,25,25,yes,25,1,yes,1,yes,1,TRUE
57fe7683cf4412167a4aea00,568f6eb412bdaa5ee3795fe2,Projet de loi N°68/2015 relatif au code de l'investissement,Amendement du gouvernement relatif à l'article 8,2016-09-16,P1_2015-02..2018-09,Social-Démocrate,opposition,0,0,1,1,0,2,0,0,NA,0,NA,NA,NA,yes,1,NA
57fe7683cf4412167a4aea00,568f6eb412bdaa5ee3795fe2,Projet de loi N°68/2015 relatif au code de l'investissement,Amendement du gouvernement relatif à l'article 8,2016-09-16,P1_2015-02..2018-09,Union Patriotique Libre,coalition,5,0,6,0,0,11,5,5,yes,5,1,yes,1,yes,1,TRUE
57fe79fecf4412167a4aea01,568f6eb412bdaa5ee3795fe2,Projet de loi N°68/2015 relatif au code de l'investissement,Article 8 amendé,2016-09-16,P1_2015-02..2018-09,Afek Tounes,coalition,6,0,3,0,0,9,6,6,yes,6,1,yes,1,yes,1,TRUE
57fe79fecf4412167a4aea01,568f6eb412bdaa5ee3795fe2,Projet de loi N°68/2015 relatif au code de l'investissement,Article 8 amendé,2016-09-16,P1_2015-02..2018-09,Aucun bloc,independent,7,0,8,2,3,20,10,7,yes,7,0.7,yes,1,yes,1,TRUE
57fe79fecf4412167a4aea01,568f6eb412bdaa5ee3795fe2,Projet de loi N°68/2015 relatif au code de l'investissement,Article 8 amendé,2016-09-16,P1_2015-02..2018-09,Front Populaire,opposition,3,0,11,0,1,15,4,3,yes,3,0.75,yes,1,yes,1,TRUE
57fe79fecf4412167a4aea01,568f6eb412bdaa5ee3795fe2,Projet de loi N°68/2015 relatif au code de l'investissement,Article 8 amendé,2016-09-16,P1_2015-02..2018-09,Horra,non_coalition,14,0,8,3,0,25,14,14,yes,14,1,yes,1,yes,1,TRUE
57fe79fecf4412167a4aea01,568f6eb412bdaa5ee3795fe2,Projet de loi N°68/2015 relatif au code de l'investissement,Article 8 amendé,2016-09-16,P1_2015-02..2018-09,Nahda,coalition,39,0,15,14,0,68,39,39,yes,39,1,yes,1,yes,1,TRUE
57fe79fecf4412167a4aea01,568f6eb412bdaa5ee3795fe2,Projet de loi N°68/2015 relatif au code de l'investissement,Article 8 amendé,2016-09-16,P1_2015-02..2018-09,Nidaa Tounes,coalition,23,0,38,6,0,67,23,23,yes,23,1,yes,1,yes,1,TRUE
57fe79fecf4412167a4aea01,568f6eb412bdaa5ee3795fe2,Projet de loi N°68/2015 relatif au code de l'investissement,Article 8 amendé,2016-09-16,P1_2015-02..2018-09,Social-Démocrate,opposition,0,0,1,1,0,2,0,0,NA,0,NA,NA,NA,yes,1,NA
57fe79fecf4412167a4aea01,568f6eb412bdaa5ee3795fe2,Projet de loi N°68/2015 relatif au code de l'investissement,Article 8 amendé,2016-09-16,P1_2015-02..2018-09,Union Patriotique Libre,coalition,4,0,7,0,0,11,4,4,yes,4,1,yes,1,yes,1,TRUE
57fe7fcbcf4412167a4aea02,568f6eb412bdaa5ee3795fe2,Projet de loi N°68/2015 relatif au code de l'investissement,Amendement N°2 relatif à l'article 13,2016-09-16,P1_2015-02..2018-09,Afek Tounes,coalition,3,0,6,0,0,9,3,3,yes,3,1,yes,1,yes,1,TRUE
57fe7fcbcf4412167a4aea02,568f6eb412bdaa5ee3795fe2,Projet de loi N°68/2015 relatif au code de l'investissement,Amendement N°2 relatif à l'article 13,2016-09-16,P1_2015-02..2018-09,Aucun bloc,independent,4,1,10,2,3,20,8,5,yes,4,0.5,yes,0.8,yes,1,TRUE
57fe7fcbcf4412167a4aea02,568f6eb412bdaa5ee3795fe2,Projet de loi N°68/2015 relatif au code de l'investissement,Amendement N°2 relatif à l'article 13,2016-09-16,P1_2015-02..2018-09,Front Populaire,opposition,2,0,11,0,2,15,4,2,NA,2,0.5,yes,1,yes,1,NA
57fe7fcbcf4412167a4aea02,568f6eb412bdaa5ee3795fe2,Projet de loi N°68/2015 relatif au code de l'investissement,Amendement N°2 relatif à l'article 13,2016-09-16,P1_2015-02..2018-09,Horra,non_coalition,19,0,3,3,0,25,19,19,yes,19,1,yes,1,yes,1,TRUE
57fe7fcbcf4412167a4aea02,568f6eb412bdaa5ee3795fe2,Projet de loi N°68/2015 relatif au code de l'investissement,Amendement N°2 relatif à l'article 13,2016-09-16,P1_2015-02..2018-09,Nahda,coalition,38,0,16,14,0,68,38,38,yes,38,1,yes,1,yes,1,TRUE
57fe7fcbcf4412167a4aea02,568f6eb412bdaa5ee3795fe2,Projet de loi N°68/2015 relatif au code de l'investissement,Amendement N°2 relatif à l'article 13,2016-09-16,P1_2015-02..2018-09,Nidaa Tounes,coalition,24,0,37,6,0,67,24,24,yes,24,1,yes,1,yes,1,TRUE
57fe7fcbcf4412167a4aea02,568f6eb412bdaa5ee3795fe2,Projet de loi N°68/2015 relatif au code de l'investissement,Amendement N°2 relatif à l'article 13,2016-09-16,P1_2015-02..2018-09,Social-Démocrate,opposition,0,0,1,1,0,2,0,0,NA,0,NA,NA,NA,yes,1,NA
57fe7fcbcf4412167a4aea02,568f6eb412bdaa5ee3795fe2,Projet de loi N°68/2015 relatif au code de l'investissement,Amendement N°2 relatif à l'article 13,2016-09-16,P1_2015-02..2018-09,Union Patriotique Libre,coalition,6,0,5,0,0,11,6,6,yes,6,1,yes,1,yes,1,TRUE
57ff57f0cf4412167a4aea03,568f6eb412bdaa5ee3795fe2,Projet de loi N°68/2015 relatif au code de l'investissement,Amendement 1 sur l'article 9,2016-09-16,P1_2015-02..2018-09,Afek Tounes,coalition,0,4,5,0,0,9,4,4,no,4,1,no,1,no,0.9295774647887324,TRUE
57ff57f0cf4412167a4aea03,568f6eb412bdaa5ee3795fe2,Projet de loi N°68/2015 relatif au code de l'investissement,Amendement 1 sur l'article 9,2016-09-16,P1_2015-02..2018-09,Aucun bloc,independent,5,2,11,2,0,20,7,7,yes,5,0.7142857142857143,yes,0.7142857142857143,no,0.9295774647887324,FALSE
57ff57f0cf4412167a4aea03,568f6eb412bdaa5ee3795fe2,Projet de loi N°68/2015 relatif au code de l'investissement,Amendement 1 sur l'article 9,2016-09-16,P1_2015-02..2018-09,Front Populaire,opposition,3,0,12,0,0,15,3,3,yes,3,1,yes,1,no,0.9295774647887324,FALSE
57ff57f0cf4412167a4aea03,568f6eb412bdaa5ee3795fe2,Projet de loi N°68/2015 relatif au code de l'investissement,Amendement 1 sur l'article 9,2016-09-16,P1_2015-02..2018-09,Horra,non_coalition,3,13,6,3,0,25,16,16,no,13,0.8125,no,0.8125,no,0.9295774647887324,TRUE
57ff57f0cf4412167a4aea03,568f6eb412bdaa5ee3795fe2,Projet de loi N°68/2015 relatif au code de l'investissement,Amendement 1 sur l'article 9,2016-09-16,P1_2015-02..2018-09,Nahda,coalition,2,30,19,14,3,68,35,32,no,30,0.8571428571428571,no,0.9375,no,0.9295774647887324,TRUE
